status,approach,model_slug,device_profile,prompt_strategy,seed,component,count,mean_ms,median_ms,p90_ms,p95_ms,p99_ms,min_ms,max_ms
completed,llm_http,gemma-3-4b-it,gpu,three-shot,2401,server_decode,0,,,,,,,
completed,llm_http,gemma-3-4b-it,gpu,three-shot,2401,server_generation,0,,,,,,,
completed,llm_http,gemma-3-4b-it,gpu,three-shot,2401,server_inference,0,,,,,,,
completed,llm_http,gemma-3-4b-it,gpu,three-shot,2401,server_mean_itl,0,,,,,,,
completed,llm_http,gemma-3-4b-it,gpu,three-shot,2401,server_prefill,0,,,,,,,
completed,llm_http,gemma-3-4b-it,gpu,three-shot,2401,server_queue,0,,,,,,,
completed,llm_http,gemma-3-4b-it,gpu,three-shot,2401,server_tokens_per_second,0,,,,,,,
completed,llm_http,gemma-3-4b-it,gpu,three-shot,2401,server_ttft,0,,,,,,,
completed,llm_http,gemma-3-4b-it,gpu,three-shot,42,client_e2e,1000,773.8801173410003,617.974253,1461.0416868000002,1795.35644605,2978.611495819999,243.209346,3183.119564
completed,llm_http,gemma-3-4b-it,gpu,three-shot,42,client_generation_after_first_token,1000,720.2036013550002,564.8802430000001,1402.2805431000002,1742.2731016999999,2920.671040019999,191.94312000000002,3123.059051
completed,llm_http,gemma-3-4b-it,gpu,three-shot,42,client_output_tokens_per_second,1000,113.56705894287437,114.53006471798678,118.81383371293013,119.55182040964321,120.62306055900284,99.01892392928676,121.03643720557679
completed,llm_http,gemma-3-4b-it,gpu,three-shot,42,client_ttft,1000,53.676515986000005,52.4297385,57.972033499999995,58.66400425,60.103088359999994,49.657237,61.168253
completed,llm_http,gemma-3-4b-it,gpu,three-shot,42,server_decode,0,,,,,,,
completed,llm_http,gemma-3-4b-it,gpu,three-shot,42,server_generation,0,,,,,,,
completed,llm_http,gemma-3-4b-it,gpu,three-shot,42,server_inference,0,,,,,,,
completed,llm_http,gemma-3-4b-it,gpu,three-shot,42,server_mean_itl,0,,,,,,,
completed,llm_http,gemma-3-4b-it,gpu,three-shot,42,server_prefill,0,,,,,,,
completed,llm_http,gemma-3-4b-it,gpu,three-shot,42,server_queue,0,,,,,,,
completed,llm_http,gemma-3-4b-it,gpu,three-shot,42,server_tokens_per_second,0,,,,,,,
completed,llm_http,gemma-3-4b-it,gpu,three-shot,42,server_ttft,0,,,,,,,
completed,llm_http,gemma-3-4b-it,gpu,zero-shot,fixed,client_e2e,1000,748.1467664039999,599.6492685000001,1379.5696478,2571.401952949999,3110.50733029,230.603583,3116.184632
completed,llm_http,gemma-3-4b-it,gpu,zero-shot,fixed,client_generation_after_first_token,1000,705.9742403399996,557.0764214999999,1336.9811916000003,2528.873715449999,3066.6598624400003,188.989102,3074.249958
completed,llm_http,gemma-3-4b-it,gpu,zero-shot,fixed,client_output_tokens_per_second,1000,117.0673396363184,118.67793766627972,122.25534535438362,123.18036341143292,123.71800474102474,105.89792118144803,123.89389114919669
completed,llm_http,gemma-3-4b-it,gpu,zero-shot,fixed,client_ttft,1000,42.172526064,41.8238755,43.8127161,44.56142824999999,46.555450220000004,40.096183,52.968613
completed,llm_http,gemma-3-4b-it,gpu,zero-shot,fixed,server_decode,0,,,,,,,
completed,llm_http,gemma-3-4b-it,gpu,zero-shot,fixed,server_generation,0,,,,,,,
completed,llm_http,gemma-3-4b-it,gpu,zero-shot,fixed,server_inference,0,,,,,,,
completed,llm_http,gemma-3-4b-it,gpu,zero-shot,fixed,server_mean_itl,0,,,,,,,
completed,llm_http,gemma-3-4b-it,gpu,zero-shot,fixed,server_prefill,0,,,,,,,
completed,llm_http,gemma-3-4b-it,gpu,zero-shot,fixed,server_queue,0,,,,,,,
completed,llm_http,gemma-3-4b-it,gpu,zero-shot,fixed,server_tokens_per_second,0,,,,,,,
completed,llm_http,gemma-3-4b-it,gpu,zero-shot,fixed,server_ttft,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,1771,client_e2e,1000,1116.0442522750004,1002.913484,2180.0394355,2782.1726824999996,2995.65434793,59.918391,3005.764964
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,1771,client_generation_after_first_token,1000,1083.6904110510006,970.3349135000001,2148.9996306000003,2750.4328815000003,2964.3704371999997,28.453469,2972.3289360000003
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,1771,client_output_tokens_per_second,1000,122.52084053857443,128.584414704172,129.3918484494236,129.58063469090047,129.8023518178341,70.97782472471924,129.9794447652841
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,1771,client_ttft,1000,32.35384122399994,31.9153395,34.1892656,34.8927268,37.52370653,30.374942,48.015948
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,1771,server_decode,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,1771,server_generation,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,1771,server_inference,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,1771,server_mean_itl,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,1771,server_prefill,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,1771,server_queue,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,1771,server_tokens_per_second,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,1771,server_ttft,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,2401,client_e2e,1000,662.1532943020005,396.3857405,1773.1290915,2292.4414979999992,3010.33002457,59.672608,3039.902595
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,2401,client_generation_after_first_token,1000,629.5392542950002,364.2041325,1738.6256583000002,2258.738099149999,2976.5945378,28.244415000000004,3003.693155
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,2401,client_output_tokens_per_second,1000,106.67594585713184,124.15342093884533,128.29458311932657,128.5520653155206,128.9008736927282,73.0797584591209,129.16318571345667
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,2401,client_ttft,1000,32.614040006999986,32.329188,34.5304661,35.19839400000001,36.7816396,30.046505,39.175071
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,2401,server_decode,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,2401,server_generation,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,2401,server_inference,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,2401,server_mean_itl,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,2401,server_prefill,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,2401,server_queue,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,2401,server_tokens_per_second,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,2401,server_ttft,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,42,client_e2e,1000,817.8235637450007,371.98300200000006,2451.04542,2994.63079845,3013.9549907600003,59.936803,3020.862752
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,42,client_generation_after_first_token,1000,785.1940511629994,339.6396035,2418.6750621,2961.5107683,2980.20202379,28.246283,2986.740482
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,42,client_output_tokens_per_second,998,106.77716635634732,123.69606184012184,128.82865372832498,129.02935437192602,129.23496402948595,72.12659301858722,129.4422718210218
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,42,client_ttft,1000,32.62951258200001,32.218363499999995,34.503542200000005,35.45694045,36.85930644,30.287737,44.379858
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,42,server_decode,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,42,server_generation,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,42,server_inference,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,42,server_mean_itl,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,42,server_prefill,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,42,server_queue,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,42,server_tokens_per_second,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,42,server_ttft,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,1771,client_e2e,1000,738.6990948749994,85.107663,2136.5998222000003,2661.7275721499996,3147.98162759,74.730915,3155.817991
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,1771,client_generation_after_first_token,1000,692.6484602549997,38.55280449999999,2090.5524539000003,2615.6292754499996,3100.7921376100003,28.702445999999995,3109.248259
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,1771,client_output_tokens_per_second,1000,92.40522227529787,72.07091201848519,122.66140788108241,122.83826989521863,123.11404386273267,61.71256159931905,123.58642240286171
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,1771,client_ttft,1000,46.050634620000004,45.898075000000006,47.352151600000006,47.92661105,48.95314950000001,43.763271,51.014131
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,1771,server_decode,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,1771,server_generation,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,1771,server_inference,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,1771,server_mean_itl,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,1771,server_prefill,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,1771,server_queue,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,1771,server_tokens_per_second,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,1771,server_ttft,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,2401,client_e2e,1000,862.5379683940002,591.5504115,2187.9663828000007,2737.2446496499997,3111.9247286400005,69.473843,3132.681409
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,2401,client_generation_after_first_token,1000,819.7377516699997,550.9584995,2143.8125690000006,2692.2571335499997,3065.6443750599997,28.756347999999996,3086.823482
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,2401,client_output_tokens_per_second,1000,101.21584993612755,121.03726786573435,124.19239457991736,124.43036176480784,124.61085432863277,64.94769009123746,124.83410467026255
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,2401,client_ttft,1000,42.80021672399996,41.783718,46.4123407,47.04060355,47.79020251,38.862115,49.199704
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,2401,server_decode,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,2401,server_generation,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,2401,server_inference,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,2401,server_mean_itl,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,2401,server_prefill,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,2401,server_queue,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,2401,server_tokens_per_second,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,2401,server_ttft,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,42,client_e2e,1000,482.33402597799983,84.1047205,1790.3784071000002,2239.829486999999,3146.12235299,74.398561,3175.283899
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,42,client_generation_after_first_token,1000,436.3689309580003,38.261441500000004,1743.0864190000002,2194.399665049999,3101.1906414499995,28.772987,3125.649952
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,42,client_output_tokens_per_second,1000,82.68318527323069,71.26300371695098,122.17087364633598,122.48106888455048,122.86013949286001,62.87311025593342,123.11284298507073
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,42,client_ttft,1000,45.96509501999999,45.7979555,47.439378100000006,47.96075445,48.79404684,43.8208,49.787562
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,42,server_decode,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,42,server_generation,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,42,server_inference,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,42,server_mean_itl,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,42,server_prefill,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,42,server_queue,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,42,server_tokens_per_second,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,42,server_ttft,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,zero-shot,fixed,client_e2e,1000,1047.384694971999,663.0168189999999,2816.0308387000005,2946.8437004,2961.20612536,59.235021,2968.036768
completed,llm_http,phi-4-mini-instruct,gpu,zero-shot,fixed,client_generation_after_first_token,1000,1015.4929378069997,629.8459955,2784.3429347,2914.7376440000003,2929.2410945,28.047382,2936.418067
completed,llm_http,phi-4-mini-instruct,gpu,zero-shot,fixed,client_output_tokens_per_second,1000,121.93006108077167,129.16763922777892,130.95956058869953,131.16487286483346,131.55751521936708,74.48594049568487,131.78096284703904
completed,llm_http,phi-4-mini-instruct,gpu,zero-shot,fixed,client_ttft,1000,31.891757165000044,31.533758,33.4568251,34.32196055,36.73625912999999,29.680171,41.398855
completed,llm_http,phi-4-mini-instruct,gpu,zero-shot,fixed,server_decode,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,zero-shot,fixed,server_generation,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,zero-shot,fixed,server_inference,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,zero-shot,fixed,server_mean_itl,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,zero-shot,fixed,server_prefill,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,zero-shot,fixed,server_queue,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,zero-shot,fixed,server_tokens_per_second,0,,,,,,,
completed,llm_http,phi-4-mini-instruct,gpu,zero-shot,fixed,server_ttft,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,one-shot,1771,client_e2e,1000,648.6365284110004,597.3165735,1075.3406629,1099.7976055,1131.91132543,95.524216,1154.17757
completed,llm_http,qwen3-0.6b,gpu,one-shot,1771,client_generation_after_first_token,1000,619.3863017049998,568.8836455000001,1045.6334993,1068.8052921,1102.74519474,67.249836,1125.3720620000001
completed,llm_http,qwen3-0.6b,gpu,one-shot,1771,client_output_tokens_per_second,1000,344.9058892773895,346.9316726851531,361.9131426245,364.2345486996972,368.19463316063263,272.18229145162525,372.4005210779379
completed,llm_http,qwen3-0.6b,gpu,one-shot,1771,client_ttft,1000,29.250226705999918,28.924817500000003,30.9295679,31.488187749999998,32.96569002,27.512042,34.814725
completed,llm_http,qwen3-0.6b,gpu,one-shot,1771,server_decode,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,one-shot,1771,server_generation,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,one-shot,1771,server_inference,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,one-shot,1771,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,one-shot,1771,server_prefill,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,one-shot,1771,server_queue,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,one-shot,1771,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,one-shot,1771,server_ttft,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,one-shot,2401,client_e2e,1000,461.6661358130004,363.13295949999997,1046.1862083,1074.9718825,1101.7884969400002,85.197215,1133.512818
completed,llm_http,qwen3-0.6b,gpu,one-shot,2401,client_generation_after_first_token,1000,431.9834477400005,335.034247,1017.0197935,1045.7362677,1070.89551736,56.763206,1104.1750359999999
completed,llm_http,qwen3-0.6b,gpu,one-shot,2401,client_output_tokens_per_second,1000,327.74289483038024,337.25190494474805,358.8791314499191,362.3997129466022,369.4469484149099,223.59117992419516,374.8422221732411
completed,llm_http,qwen3-0.6b,gpu,one-shot,2401,client_ttft,1000,29.68268807300005,29.3310485,31.4994002,32.1404697,33.701262439999994,27.369969,44.152895
completed,llm_http,qwen3-0.6b,gpu,one-shot,2401,server_decode,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,one-shot,2401,server_generation,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,one-shot,2401,server_inference,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,one-shot,2401,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,one-shot,2401,server_prefill,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,one-shot,2401,server_queue,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,one-shot,2401,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,one-shot,2401,server_ttft,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,one-shot,42,client_e2e,1000,229.75659924700003,105.8072435,621.0115857000001,869.4140926499997,1080.36451652,85.400725,1124.221701
completed,llm_http,qwen3-0.6b,gpu,one-shot,42,client_generation_after_first_token,1000,200.78241070100003,76.9452055,591.4644101000001,841.0870870999997,1051.05513952,56.868725,1095.5660209999999
completed,llm_http,qwen3-0.6b,gpu,one-shot,42,client_output_tokens_per_second,1000,296.4960390516118,282.28664882143727,351.90377716840555,359.76084084904454,366.67498873266646,236.29661722591447,370.34086060473334
completed,llm_http,qwen3-0.6b,gpu,one-shot,42,client_ttft,1000,28.974188546,28.655845499999998,30.5613045,31.3925454,32.83932172,26.629846,37.944671
completed,llm_http,qwen3-0.6b,gpu,one-shot,42,server_decode,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,one-shot,42,server_generation,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,one-shot,42,server_inference,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,one-shot,42,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,one-shot,42,server_prefill,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,one-shot,42,server_queue,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,one-shot,42,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,one-shot,42,server_ttft,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,three-shot,1771,client_e2e,1000,733.9646342670001,746.5017315,1081.7618031000002,1097.1378529,1124.9933000699998,90.587856,1141.888105
completed,llm_http,qwen3-0.6b,gpu,three-shot,1771,client_generation_after_first_token,1000,703.2613422580005,716.3148555,1050.5850217,1066.00027035,1093.1002801999998,60.432227,1111.991652
completed,llm_http,qwen3-0.6b,gpu,three-shot,1771,client_output_tokens_per_second,1000,347.9293090375641,352.11205903540883,363.25770711311986,365.1320741724765,369.28785968726305,248.32107020421552,373.7674147132525
completed,llm_http,qwen3-0.6b,gpu,three-shot,1771,client_ttft,1000,30.703292008999995,30.3091285,32.4813807,33.0573853,34.578756299999995,29.032753,42.761659
completed,llm_http,qwen3-0.6b,gpu,three-shot,1771,server_decode,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,three-shot,1771,server_generation,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,three-shot,1771,server_inference,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,three-shot,1771,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,three-shot,1771,server_prefill,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,three-shot,1771,server_queue,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,three-shot,1771,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,three-shot,1771,server_ttft,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,three-shot,2401,client_e2e,1000,480.3717840939996,371.54488249999997,1045.7781215,1072.1698577,1110.65648866,90.08406,1176.712763
completed,llm_http,qwen3-0.6b,gpu,three-shot,2401,client_generation_after_first_token,1000,450.06444097500025,341.23090850000006,1015.2325735000001,1040.4023836499998,1078.95415117,59.91959899999999,1144.201455
completed,llm_http,qwen3-0.6b,gpu,three-shot,2401,client_output_tokens_per_second,1000,333.84771442975574,338.2760346864867,359.95744486142326,363.1360113181954,367.0869852005552,246.52933145674032,374.57685398940384
completed,llm_http,qwen3-0.6b,gpu,three-shot,2401,client_ttft,1000,30.307343118999995,29.8938515,32.1162671,32.64280185,34.12256054,28.560075,42.303233
completed,llm_http,qwen3-0.6b,gpu,three-shot,2401,server_decode,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,three-shot,2401,server_generation,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,three-shot,2401,server_inference,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,three-shot,2401,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,three-shot,2401,server_prefill,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,three-shot,2401,server_queue,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,three-shot,2401,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,three-shot,2401,server_ttft,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,three-shot,42,client_e2e,1000,311.36681910700014,217.5440575,715.4072933,955.3610352999998,1080.55142614,86.552177,1124.372147
completed,llm_http,qwen3-0.6b,gpu,three-shot,42,client_generation_after_first_token,1000,280.75106064300013,187.523032,684.6469075,925.3873048999998,1050.3332204399999,56.892072999999996,1094.473375
completed,llm_http,qwen3-0.6b,gpu,three-shot,42,client_output_tokens_per_second,1000,315.36321643245424,322.374008514974,352.2036221831224,357.2957225014267,365.28851731289274,236.3223771620654,369.37439051782695
completed,llm_http,qwen3-0.6b,gpu,three-shot,42,client_ttft,1000,30.615758464000034,30.267226,32.3617159,32.92283235,34.43377367,28.646584,40.484165
completed,llm_http,qwen3-0.6b,gpu,three-shot,42,server_decode,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,three-shot,42,server_generation,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,three-shot,42,server_inference,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,three-shot,42,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,three-shot,42,server_prefill,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,three-shot,42,server_queue,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,three-shot,42,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,three-shot,42,server_ttft,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,zero-shot,fixed,client_e2e,1000,146.7379204010005,99.98272,120.01109699999999,127.68954439999999,1086.34329849,86.818033,1133.423337
completed,llm_http,qwen3-0.6b,gpu,zero-shot,fixed,client_generation_after_first_token,1000,118.1177347960001,70.840188,91.0638896,99.02737719999999,1056.2556809300002,59.307098,1104.467033
completed,llm_http,qwen3-0.6b,gpu,zero-shot,fixed,client_output_tokens_per_second,1000,278.9890034463927,274.8184847472287,295.00234672572475,303.2214296722768,364.63294821938314,233.63571181042735,374.3859653371595
completed,llm_http,qwen3-0.6b,gpu,zero-shot,fixed,client_ttft,1000,28.620185604999953,28.346285,30.209871,30.9618586,32.74486679,26.703255,35.625382
completed,llm_http,qwen3-0.6b,gpu,zero-shot,fixed,server_decode,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,zero-shot,fixed,server_generation,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,zero-shot,fixed,server_inference,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,zero-shot,fixed,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,zero-shot,fixed,server_prefill,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,zero-shot,fixed,server_queue,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,zero-shot,fixed,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-0.6b,gpu,zero-shot,fixed,server_ttft,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,one-shot,1771,client_e2e,1000,289.99285935500046,247.29366,662.4972496000001,866.4038285500001,1248.3878595,47.362567,1665.265054
completed,llm_http,qwen3-1.7b,gpu,one-shot,1771,client_generation_after_first_token,1000,260.22997947500005,217.0799535,632.9115781000002,835.4000291,1218.4733891199999,19.138263000000002,1634.7039920000002
completed,llm_http,qwen3-1.7b,gpu,one-shot,1771,client_output_tokens_per_second,1000,177.75438003968273,214.52426368899296,227.56934225874505,229.02045354899008,230.5267619528814,101.94706836847361,231.772666711775
completed,llm_http,qwen3-1.7b,gpu,one-shot,1771,client_ttft,1000,29.762879879999996,29.577664499999997,31.328316200000003,32.22936599999999,34.047720059999996,26.987912,39.49755
completed,llm_http,qwen3-1.7b,gpu,one-shot,1771,server_decode,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,one-shot,1771,server_generation,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,one-shot,1771,server_inference,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,one-shot,1771,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,one-shot,1771,server_prefill,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,one-shot,1771,server_queue,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,one-shot,1771,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,one-shot,1771,server_ttft,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,one-shot,2401,client_e2e,1000,347.1437539920004,317.62167750000003,732.4561925,912.4357179499996,1483.0661913099996,47.580366,1666.827754
completed,llm_http,qwen3-1.7b,gpu,one-shot,2401,client_generation_after_first_token,1000,317.1410542309996,287.698966,702.7240444,882.9296666499996,1453.6485008399995,19.105779,1635.732041
completed,llm_http,qwen3-1.7b,gpu,one-shot,2401,client_output_tokens_per_second,1000,188.22069030485906,217.57773445460208,226.75598143618208,228.31037722348447,230.37864754492367,109.32445395259467,230.95433983984435
completed,llm_http,qwen3-1.7b,gpu,one-shot,2401,client_ttft,1000,30.002699760999985,29.7820375,31.536124100000002,32.25792285,34.09508251,27.034352,36.055366
completed,llm_http,qwen3-1.7b,gpu,one-shot,2401,server_decode,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,one-shot,2401,server_generation,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,one-shot,2401,server_inference,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,one-shot,2401,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,one-shot,2401,server_prefill,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,one-shot,2401,server_queue,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,one-shot,2401,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,one-shot,2401,server_ttft,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,one-shot,42,client_e2e,1000,339.2694909399999,226.727396,787.2339499,1192.08303185,1664.00286873,48.492457,1667.8496
completed,llm_http,qwen3-1.7b,gpu,one-shot,42,client_generation_after_first_token,1000,309.193104298,196.4740205,758.0912007000001,1160.1918073499999,1633.66556809,19.298733999999996,1636.123758
